Id,Category
8593,82
8594,12
8595,88
8596,0
8597,7
8598,5
8599,2
8600,75
8601,85
8602,37
8603,99
8604,30
8605,6
8606,84
8607,77
8608,14
8609,29
8610,65
8611,38
8612,46
8613,71
8614,64
8615,0
8616,35
8617,38
8618,91
8619,47
8620,90
8621,39
8622,28
8623,23
8624,42
8625,28
8626,43
8627,73
8628,0
8629,30
8630,47
8631,92
8632,79
8633,92
8634,46
8635,44
8636,79
8637,34
8638,35
8639,64
8640,95
8641,29
8642,28
8643,78
8644,46
8645,35
8646,57
8647,42
8648,54
8649,52
8650,55
8651,22
8652,47
8653,8
8654,70
8655,7
8656,91
8657,86
8658,2
8659,18
8660,10
8661,10
8662,12
8663,57
8664,82
8665,60
8666,31
8667,38
8668,89
8669,67
8670,95
8671,94
8672,36
8673,16
8674,58
8675,44
8676,16
8677,6
8678,45
8679,65
8680,57
8681,13
8682,26
8683,7
8684,31
8685,2
8686,16
8687,62
8688,96
8689,23
8690,90
8691,73
8692,21
8693,24
8694,24
8695,34
8696,67
8697,37
8698,79
8699,75
8700,14
8701,28
8702,41
8703,79
8704,78
8705,73
8706,20
8707,52
8708,54
8709,3
8710,95
8711,46
8712,34
8713,94
8714,69
8715,85
8716,49
8717,55
8718,83
8719,41
8720,21
8721,11
8722,49
8723,77
8724,23
8725,85
8726,34
8727,68
8728,95
8729,20
8730,70
8731,5
8732,62
8733,58
8734,10
8735,21
8736,41
8737,74
8738,43
8739,97
8740,48
8741,65
8742,20
8743,23
8744,43
8745,73
8746,9
8747,79
8748,37
8749,62
8750,58
8751,94
8752,84
8753,84
8754,33
8755,97
8756,40
8757,95
8758,85
8759,17
8760,34
8761,65
8762,81
8763,75
8764,69
8765,28
8766,26
8767,9
8768,8
8769,85
8770,17
8771,93
8772,39
8773,83
8774,40
8775,51
8776,63
8777,87
8778,49
8779,6
8780,99
8781,2
8782,0
8783,32
8784,13
8785,44
8786,60
8787,31
8788,90
8789,17
8790,90
8791,87
8792,54
8793,45
8794,68
8795,65
8796,73
8797,42
8798,61
8799,36
8800,21
8801,7
8802,95
8803,44
8804,71
8805,20
8806,61
8807,70
8808,54
8809,66
8810,9
8811,52
8812,65
8813,63
8814,97
8815,30
8816,15
8817,32
8818,56
8819,30
8820,69
8821,21
8822,22
8823,55
8824,27
8825,58
8826,94
8827,52
8828,59
8829,44
8830,90
8831,3
8832,60
8833,97
8834,14
8835,39
8836,27
8837,6
8838,13
8839,55
8840,84
8841,80
8842,17
8843,55
8844,56
8845,87
8846,52
8847,47
8848,88
8849,62
8850,39
8851,64
8852,33
8853,4
8854,29
8855,17
8856,67
8857,54
8858,60
8859,16
8860,73
8861,83
8862,69
8863,37
8864,9
8865,26
8866,17
8867,36
8868,53
8869,80
8870,52
8871,46
8872,10
8873,42
8874,12
8875,33
8876,72
8877,91
8878,19
8879,73
8880,85
8881,25
8882,3
8883,33
8884,17
8885,35
8886,75
8887,28
8888,59
8889,82
8890,83
8891,77
8892,55
8893,68
8894,46
8895,88
8896,26
8897,78
8898,81
8899,45
8900,59
8901,30
8902,39
8903,20
8904,66
8905,88
8906,69
8907,98
8908,8
8909,70
8910,51
8911,45
8912,36
8913,77
8914,88
8915,34
8916,52
8917,84
8918,15
8919,53
8920,98
8921,40
8922,56
8923,12
8924,59
8925,51
8926,16
8927,18
8928,68
8929,74
8930,57
8931,73
8932,58
8933,59
8934,84
8935,44
8936,67
8937,36
8938,30
8939,2
8940,55
8941,46
8942,35
8943,23
8944,18
8945,31
8946,65
8947,78
8948,93
8949,31
8950,94
8951,16
8952,65
8953,12
8954,91
8955,38
8956,68
8957,49
8958,76
8959,9
8960,84
8961,5
8962,89
8963,38
8964,27
8965,89
8966,61
8967,35
8968,43
8969,75
8970,62
8971,74
8972,87
8973,78
8974,94
8975,86
8976,72
8977,61
8978,15
8979,65
8980,10
8981,31
8982,94
8983,72
8984,1
8985,33
8986,65
8987,55
8988,63
8989,24
8990,95
8991,21
8992,5
8993,78
8994,56
8995,57
8996,16
8997,19
8998,85
8999,51
9000,84
9001,2
9002,53
9003,77
9004,28
9005,56
9006,38
9007,63
9008,80
9009,85
9010,48
9011,83
9012,40
9013,26
9014,25
9015,69
9016,95
9017,33
9018,83
9019,1
9020,19
9021,15
9022,89
9023,19
9024,7
9025,5
9026,53
9027,89
9028,39
9029,24
9030,24
9031,95
9032,48
9033,70
9034,8
9035,92
9036,37
9037,22
9038,73
9039,24
9040,67
9041,50
9042,59
9043,29
9044,92
9045,52
9046,31
9047,12
9048,54
9049,71
9050,15
9051,37
9052,84
9053,36
9054,39
9055,62
9056,3
9057,50
9058,71
9059,20
9060,61
9061,8
9062,27
9063,79
9064,93
9065,12
9066,37
9067,6
9068,13
9069,2
9070,98
9071,80
9072,90
9073,65
9074,68
9075,36
9076,61
9077,19
9078,4
9079,77
9080,84
9081,7
9082,97
9083,0
9084,2
9085,36
9086,83
9087,12
9088,2
9089,13
9090,51
9091,21
9092,64
9093,27
9094,79
9095,11
9096,41
9097,61
9098,41
9099,22
9100,73
9101,96
9102,82
9103,73
9104,62
9105,16
9106,71
9107,73
9108,56
9109,51
9110,12
9111,77
9112,86
9113,20
9114,70
9115,79
9116,61
9117,16
9118,81
9119,64
9120,2
9121,86
9122,74
9123,82
9124,33
9125,18
9126,67
9127,61
9128,68
9129,81
9130,72
9131,83
9132,65
9133,64
9134,24
9135,81
9136,33
9137,1
9138,42
9139,24
9140,13
9141,94
9142,82
9143,37
9144,94
9145,62
9146,17
9147,60
9148,86
9149,24
9150,24
9151,6
9152,41
9153,62
9154,55
9155,28
9156,71
9157,12
9158,37
9159,8
9160,53
9161,41
9162,51
9163,61
9164,27
9165,39
9166,69
9167,61
9168,97
9169,84
9170,8
9171,53
9172,58
9173,95
9174,76
9175,37
9176,19
9177,97
9178,41
9179,67
9180,39
9181,60
9182,49
9183,96
9184,25
9185,7
9186,24
9187,31
9188,56
9189,91
9190,39
9191,21
9192,42
9193,13
9194,71
9195,60
9196,69
9197,54
9198,24
9199,36
9200,65
9201,87
9202,76
9203,52
9204,80
9205,37
9206,73
9207,18
9208,33
9209,29
9210,83
9211,78
9212,17
9213,91
9214,80
9215,26
9216,92
9217,54
9218,54
9219,6
9220,72
9221,51
9222,23
9223,52
9224,51
9225,79
9226,97
9227,42
9228,97
9229,64
9230,52
9231,13
9232,45
9233,46
9234,9
9235,54
9236,72
9237,25
9238,41
9239,18
9240,78
9241,7
9242,62
9243,70
9244,0
9245,4
9246,42
9247,1
9248,88
9249,94
9250,22
9251,67
9252,97
9253,35
9254,48
9255,47
9256,24
9257,79
9258,3
9259,0
9260,34
9261,51
9262,46
9263,48
9264,80
9265,88
9266,17
9267,27
9268,76
9269,67
9270,17
9271,96
9272,39
9273,15
9274,30
9275,8
9276,61
9277,99
9278,79
9279,97
9280,23
9281,92
9282,52
9283,73
9284,75
9285,15
9286,77
9287,94
9288,50
9289,71
9290,60
9291,85
9292,8
9293,9
9294,36
9295,86
9296,61
9297,61
9298,28
9299,93
9300,56
9301,70
9302,29
9303,38
9304,70
9305,24
9306,37
9307,78
9308,24
9309,39
9310,17
9311,39
9312,76
9313,78
9314,95
9315,86
9316,16
9317,61
9318,35
9319,94
9320,49
9321,58
9322,74
9323,15
9324,20
9325,83
9326,58
9327,69
9328,55
9329,81
9330,31
9331,27
9332,52
9333,13
9334,21
9335,2
9336,86
9337,99
9338,30
9339,3
9340,85
9341,70
9342,28
9343,66
9344,3
9345,97
9346,82
9347,45
9348,68
9349,42
9350,37
9351,88
9352,88
9353,77
9354,40
9355,63
9356,52
9357,25
9358,98
9359,28
9360,87
9361,14
9362,73
9363,44
9364,81
9365,67
9366,60
9367,82
9368,57
9369,72
9370,77
9371,8
9372,25
9373,76
9374,99
9375,69
9376,81
9377,24
9378,1
9379,12
9380,72
9381,21
9382,66
9383,73
9384,21
9385,77
9386,47
9387,8
9388,0
9389,61
9390,70
9391,44
9392,45
9393,20
9394,23
9395,73
9396,81
9397,66
9398,84
9399,59
9400,64
9401,46
9402,51
9403,24
9404,21
9405,23
9406,65
9407,9
9408,83
9409,92
9410,6
9411,89
9412,37
9413,8
9414,51
9415,2
9416,90
9417,53
9418,26
9419,56
9420,45
9421,51
9422,65
9423,50
9424,34
9425,53
9426,48
9427,0
9428,42
9429,65
9430,84
9431,3
9432,78
9433,98
9434,91
9435,60
9436,79
9437,22
9438,65
9439,32
9440,34
9441,33
9442,81
9443,2
9444,86
9445,87
9446,29
9447,13
9448,97
9449,89
9450,44
9451,94
9452,98
9453,9
9454,32
9455,6
9456,33
9457,62
9458,24
9459,83
9460,8
9461,7
9462,78
9463,1
9464,30
9465,74
9466,24
9467,59
9468,31
9469,80
9470,70
9471,8
9472,35
9473,53
9474,78
9475,48
9476,26
9477,52
9478,94
9479,23
9480,43
9481,3
9482,76
9483,39
9484,94
9485,50
9486,8
9487,74
9488,18
9489,3
9490,13
9491,72
9492,74
9493,13
9494,65
9495,10
9496,23
9497,43
9498,46
9499,48
9500,63
9501,30
9502,17
9503,63
9504,66
9505,1
9506,69
9507,42
9508,94
9509,20
9510,48
9511,28
9512,18
9513,23
9514,28
9515,99
9516,77
9517,97
9518,7
9519,61
9520,30
9521,40
9522,44
9523,23
9524,3
9525,60
9526,57
9527,65
9528,91
9529,97
9530,5
9531,69
9532,5
9533,52
9534,53
9535,46
9536,0
9537,40
9538,14
9539,75
9540,96
9541,34
9542,67
9543,46
9544,79
9545,96
9546,2
9547,24
9548,22
9549,95
9550,81
9551,42
9552,1
9553,95
9554,48
9555,1
9556,88
9557,61
9558,21
9559,73
9560,83
9561,18
9562,49
9563,12
9564,12
9565,79
9566,51
9567,80
9568,87
9569,45
9570,48
9571,0
9572,64
9573,49
9574,80
9575,45
9576,72
9577,68
9578,2
9579,43
9580,6
9581,6
9582,3
9583,94
9584,53
9585,91
9586,17
9587,49
9588,5
9589,35
9590,16
9591,94
9592,52
9593,30
9594,60
9595,95
9596,49
9597,63
9598,19
9599,87
9600,65
9601,41
9602,89
9603,67
9604,75
9605,67
9606,60
9607,46
9608,58
9609,6
9610,57
9611,72
9612,15
9613,87
9614,59
9615,17
9616,22
9617,92
9618,29
9619,8
9620,65
9621,80
9622,57
9623,8
9624,18
9625,48
9626,68
9627,84
9628,42
9629,62
9630,88
9631,7
9632,69
9633,90
9634,10
9635,53
9636,32
9637,34
9638,76
9639,39
9640,98
9641,56
9642,81
9643,87
9644,97
9645,46
9646,48
9647,20
9648,66
9649,75
9650,94
9651,12
9652,37
9653,17
9654,72
9655,40
9656,4
9657,56
9658,82
9659,14
9660,22
9661,47
9662,84
9663,81
9664,57
9665,93
9666,32
9667,43
9668,83
9669,17
9670,51
9671,82
9672,82
9673,62
9674,67
9675,6
9676,39
9677,19
9678,97
9679,85
9680,68
9681,81
9682,2
9683,80
9684,92
9685,65
9686,26
9687,48
9688,24
9689,66
9690,83
9691,5
9692,33
9693,1
9694,74
9695,7
9696,79
9697,51
9698,58
9699,57
9700,25
9701,30
9702,89
9703,48
9704,10
9705,93
9706,57
9707,84
9708,46
9709,76
9710,87
9711,83
9712,33
9713,97
9714,2
9715,16
9716,63
9717,69
9718,60
9719,32
9720,81
9721,16
9722,31
9723,19
9724,51
9725,40
9726,75
9727,86
9728,88
9729,10
9730,65
9731,93
9732,63
9733,88
9734,10
9735,82
9736,68
9737,78
9738,89
9739,33
9740,36
9741,12
9742,62
9743,71
9744,74
9745,54
9746,10
9747,50
9748,65
9749,72
9750,68
9751,6
9752,85
9753,37
9754,5
9755,42
9756,13
9757,54
9758,63
9759,98
9760,70
9761,65
9762,61
9763,6
9764,0
9765,86
9766,22
9767,33
9768,69
9769,82
9770,53
9771,45
9772,44
9773,52
9774,22
9775,7
9776,53
9777,36
9778,87
9779,2
9780,88
9781,34
9782,97
9783,47
9784,28
9785,25
9786,44
9787,24
9788,39
9789,16
9790,71
9791,49
9792,98
9793,19
9794,51
9795,97
9796,51
9797,35
9798,93
9799,87
9800,71
9801,65
9802,99
9803,94
9804,9
9805,54
9806,93
9807,70
9808,75
9809,90
9810,41
9811,33
9812,17
9813,82
9814,60
9815,75
9816,22
9817,78
9818,66
9819,70
9820,64
9821,37
9822,42
9823,70
9824,13
9825,31
9826,57
9827,93
9828,13
9829,30
9830,40
9831,39
9832,78
9833,64
9834,63
9835,2
9836,42
9837,95
9838,25
9839,57
9840,9
9841,44
9842,66
9843,5
9844,26
9845,24
9846,8
9847,17
9848,92
9849,73
9850,82
9851,85
9852,89
9853,73
9854,61
9855,43
9856,28
9857,96
9858,84
9859,37
9860,64
9861,53
9862,88
9863,67
9864,9
9865,13
9866,32
9867,12
9868,41
9869,41
9870,55
9871,70
9872,65
9873,20
9874,25
9875,56
9876,97
9877,5
9878,90
9879,85
9880,71
9881,87
9882,88
9883,57
9884,44
9885,84
9886,48
9887,3
9888,45
9889,74
9890,40
9891,39
9892,77
9893,24
9894,87
9895,21
9896,90
9897,8
9898,90
9899,46
9900,77
9901,74
9902,12
9903,11
9904,25
9905,51
9906,79
9907,68
9908,24
9909,33
9910,26
9911,49
9912,27
9913,24
9914,19
9915,52
9916,73
9917,80
9918,53
9919,22
9920,35
9921,45
9922,52
9923,79
9924,4
9925,47
9926,62
9927,6
9928,59
9929,88
9930,68
9931,54
9932,0
9933,45
9934,33
9935,96
9936,97
9937,33
9938,29
9939,9
9940,4
9941,8
9942,44
9943,25
9944,12
9945,91
9946,46
9947,62
9948,84
9949,93
9950,78
9951,74
9952,34
9953,89
9954,65
9955,88
9956,52
9957,55
9958,56
9959,48
9960,90
9961,82
9962,73
9963,46
9964,60
9965,90
9966,31
9967,89
9968,89
9969,83
9970,51
9971,24
9972,24
9973,6
9974,88
9975,92
9976,56
9977,97
9978,66
9979,16
9980,46
9981,25
9982,48
9983,92
9984,20
9985,64
9986,29
9987,42
9988,76
9989,13
9990,74
9991,94
9992,8
9993,97
9994,49
9995,23
9996,8
9997,20
9998,60
9999,91
